timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; ocgtH2Chp,gen; pvOpenspace_b,gen; onshore_c,gen; onshore_b,gen; pvInd_a,gen; runOfRiver,gen; nuclearPowerFlexChp_HTR,gen; onshore_a,stExtOut; reservoir,gen; pvOpenspace_c,gen; pvOpenspace_a,stExtOut; pumpedStorage,gen; pvInd_b,gen; nuclearPowerFlexChp_SFR,gen; offshore_a,gen; nuclearPowerFlexChp_LWR,gen; nuclearPowerFlexChp_SMR,import,demand,use; heatpumpGroundSpace,use; bevPsngRoadPub,use; heatpumpPro,use; heatpumpAirSpace,use; directAirCapture,use; eBoilerProLow,use; oberFrtRoadHeavy,use; alkElectrolysis,use; eFrtRail,use; bevFrtRoadLight,use; liquifaction,use; eBoilerDh,use; eBoilerProHigh,use; bevFrtRoadHeavy,use; resistiveHeatSpace,stExtIn; pumpedStorage,use; ePsngRail,use; heatpumpAirDh,use; bevPsngRoadPrvt,export
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,nonEU < CH < ch,,,,78.3239933593486,,252.96024888791501,15.770829794341646,,544.0782006329587,14.202486552384512,,,,27.13729541406872,,236.41927414313992,,0.0011788860632074355,-617.2152343618499,-20.703309687292624,,-27.875149426302084,-4.22414829594779,,,-21.835807269541657,-0.001506838759632656,-2.0162543304905696,,,,,,-13.631792124320976,,-14.998277830160212,-45.67321051206938,,-400.7191587482532
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,nonEU < NO < no_n,,,,2.9866082114187678,,,0.6389052981068268,,302.7590715631203,,,,,3.8969075635565193,,,,0.0022408454696317315,-120.65981156108603,-1.6685448123658615,-0.4246966667043128,-1.7900205305429473,,,,-4.088729542972714,,-0.1299576585274188,-0.5386940959742088,-17.381711911481656,,,,-10.85941019831022,,-0.3087234245087412,-1.9393970572260508,-9.055685215544397,-141.43735141281655
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,nonEU < NO < no_s,,,,195.27052346551267,,,5.257915817748467,16.178628330921917,1794.9917645557357,,,,,28.66197173993807,,,,125.52670949533913,-877.167119050187,-5.1575980485466015,-2.944501977725861,-14.192945448811269,,,,-30.685709155550768,,-0.9753359837060703,-4.058890864641539,,,,,-43.49628668343967,,-2.0123529038224657,-31.04288725726183,-69.70878917830763,-1084.4451354632715
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,nonEU < RS < rs,,,,121.44475177189847,,74.13764917290912,68.94157258718514,,52.83355696728186,15.422776477583692,,,,,,,,633.9693671109687,-375.8528870715733,,,-25.312083543616055,,,,-23.959208419938737,,-2.6849538971090983,,,,,,,,-0.22583141003965582,,,-538.7133753068715
30th < 2040,30th < 2040 < d003 < hh0017 < h0065,nonEU < UK < ni,,,,16.53235148630552,,,3.647899992495342,114.67037294510752,,,,,,3.3247331050902247,,,,154.7165912644798,-27.681358130943522,-1.5874046346980126,-1.0590574367846453,-11.50150041674495,,-10.935723531853746,-0.1395075136065715,-3.3282130641972643,-204.73980731618215,-0.06093057151244832,-0.6478929692288916,,,,,,,-0.6825945192592452,,-30.52973827874143,
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,EU < BE < be,,,,32.089355473836164,,2.175017434319296,39.06499710343641,165.26554090050743,,,,,,0.0024503693640957553,36.46872648545656,542.9105599341126,0.002634796782826453,533.1115286459966,-905.8961887069341,-25.456649961711452,-0.00867022869949864,-46.061431065168456,,-3.128813671973164,,-60.17506781664146,-158.77765253272682,-1.8546719994928687,-0.008862065621337427,,,-11.935683175502275,,,,-8.728427659862316,-21.340510570059145,-0.00883899326958448,-107.70936958723772
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,EU < CZ < cz,,,,1206.339072325029,,4.537400268518277,,352.4096198941309,4.4599635763678105,6.023037712306139,12.321389621746105,,,,,163.67224569479473,,0.0121191758177702,-655.3685097039908,-23.242926862683024,-27.01112426673295,-66.97067928058243,,,,-90.67649369863206,-310.5750569604441,-6.294275149177516,-55.55044471553227,,,,,-6.999596061050852,-3.826720964926471,-7.477814170029413,-40.4502702128107,-182.8579533827041,-272.47341232679264
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,EU < EE < ee,,,,157.19271964244535,,,0.004196495860869348,,,,,,,0.003697513496083494,,17.10976886901653,,0.002673296682821159,-85.63691240029559,,-1.9221126405121476,-4.005195957443105,,,,-9.234091258243643,,-1.3509270207715591,-0.38441598194926696,,,,,,,-0.2623386631054637,-7.920611199727095,-17.609577172366365,-45.98694629245897
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,EU < IE < ie,,,,199.95707068783196,,9.11944010449471,0.03567325000903985,,,70.62138337847026,,,,46.69909505045633,,58.11127190544912,,62.777954220550384,-325.00475605296754,-6.856155289947004,-3.462566347480227,-15.717565215948737,,,,-17.47868585848426,-13.174217523306135,-0.024383111110866176,-1.750031492584007,,,,,,,-0.8584415098522877,-0.0010316408928861482,-8.887883503391839,-54.10585272172927
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,EU < IT < it_s,,,,490.7377593516273,,6.721003328724979,6.299784448218014,,7.872668581874506,111.24861955715072,,,,,,168.62382123329135,,10.229266481333706,-300.0394798359007,-6.017768188956085,-6.154402760854427,-15.85021675801079,,,,-13.856736879161206,-1.5864206129623861,-0.41207193584935764,-7.322787169019251,,,-4.911070395340638,,,,-4.997559883981793,-15.774782211357175,-79.90653372265298,-344.90342769042536
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,EU < LT < lt,,,,101.70886417598463,,3.4710314684100516,2.941640276635014,,,,8.25369545342096,0.0024879345934785504,,108.5111914775442,,65.4028701664003,,105.77978393559151,-138.15553784591663,-3.112656724453925,-2.132493876430141,-13.969442227392811,,,,-85.59120895698358,-5.342645732927157,-36.87028134338344,-6.186711885032043,,,,-8.322948360082517,,,-0.27574407942813,-2.2119167219536675,-48.27469597037162,-45.625373679861895
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,EU < LU < lu,,,,15.303249653426002,,0.3989177205109062,3.238073328841115,,,,,,,0.0044931462736648295,,78.18837117684346,,13.935638867741403,-53.501363339559774,-1.9662436804980845,-0.8547836618656427,-3.039369204667622,,,,-14.18423582431152,-2.7665839053075048,-0.2355911659299884,-0.7459886234536558,,,-7.679655881856231,,,,-0.30614391429372095,,-9.363695266736233,-16.424991709470408
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,EU < RO < ro,,,,263.2707947615315,,68.43462355614105,,571.9988516283827,63.231062936126335,5.1362277763408315,37.87207974681987,,,,,,,81.98652496081435,-692.8223442149218,,,-42.69117994870835,,,,-117.40313543433193,,-13.15663230739059,,,,,,-219.8614660730447,,-3.2563272589078225,-2.7361185667752608,,-0.002525436715911055
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,EU < SE < se_2,,,,3.7930230575179817,,,3.605334045282244,,583.2339791966117,,,,,10.718511203104175,,,,317.5010710369865,-83.79155753464046,-1.7812417959635107,-0.6844481963357358,-6.64963586618931,,,,-6.339029635418273,,-0.4888087439449705,-0.33744169078648145,,,,,,,-0.794616053135905,-1.8180210817865954,-12.376842887690566,-803.7895311113053
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,EU < SK < sk,,,,811.979725963082,,31.120938789177508,,,,6.203636305705438,9.347757920554173,,,,,49.19937788899044,,158.96470602392276,-296.3347429819879,-13.816369899332562,-9.310595707843072,-43.80972421965487,,,,-63.26115297171673,-164.88812680354604,-5.638124471035793,-21.635448231638918,,,,,-0.08922667476301464,-60.095383477276556,-2.789389719711782,,-66.68449807742132,-318.46343753367415
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,nonEU < AL < al,,,,154.4736422214366,,0.7266359927867934,10.414613131250077,,120.48971770068464,,,,,,,,,184.23310075882748,-52.00195654068641,-1.9179342297707125,,-10.261014498369363,,,,-7.398930821503978,,-0.8291535901606951,,,,,,,,-0.06973640560501747,-0.5465096404768022,,-397.31086139941476
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,nonEU < CH < ch,,,,226.32846523227343,,246.96667254166977,15.99956012701855,,326.0640177105408,4.1970263234735254,,,,27.788938091495655,,237.45777352325976,,107.2777299190304,-602.453412540826,-19.976840753507567,,-27.875168052296022,-4.198895949656091,,,-22.59644510370682,-0.0014826202701093986,-2.0864893947654646,,,,,,-13.345871514458263,,-15.520734244256408,-45.613788961793006,,-438.41095531830115
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,nonEU < NO < no_n,,,,34.488212776171565,,,0.6380114474196278,,271.35022754397596,,,,,3.87960056294275,,,,0.002215015826330075,-120.67959024212252,-1.6719673878806203,-0.39711121929326476,-1.790023881307259,,,,-4.2311580937317235,,-0.1344846590955799,-0.5034234242775351,-17.695089903807013,,,,-11.03771800713642,,-0.31947762810083535,-1.9402206092467407,-8.520478479754448,-141.43735519591982
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,nonEU < NO < no_s,,,,141.17437393201394,,,5.276205063328057,35.057438087246794,1905.7358443802532,,,,,28.902955789955445,,,,125.52667067161826,-877.3109051910615,-5.14817650065378,-2.7523369480798574,-14.192929178694245,,,,-31.754628250859778,,-1.009311253824174,-3.7924963066354858,,,,,-42.764908206764844,,-2.0824520641349222,-30.848849601917333,-64.59428977250734,-1165.4218569162458
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,nonEU < RS < rs,,,,414.9480552540749,,73.45353961340282,,,52.83331632222065,3.5539934490622,,,,,,,,326.16040904262377,-369.33128866051095,-8.686025042184312,,-26.331521940861233,,,,-24.793813716454363,,-2.77848272761765,,,,,,-0.46843879794633714,,-0.23369811780541977,-1.9975386613843862,,-436.32787383232335
30th < 2040,30th < 2040 < d003 < hh0017 < h0066,nonEU < UK < ni,,,,21.2275327501922,,,3.498728532598408,149.32450678404018,,,,,,3.2496289897886768,,,,154.71658898336509,-28.330371670490564,-1.6304258745786908,-1.0029114287540872,-11.501500421296146,,-12.521013242990836,-0.1395669484399626,-3.4441494591993593,-230.59600334408975,-0.0630530530574435,-0.6117794064842524,,,,,,,-0.7063723082062375,,-41.47093673855673,
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,EU < BE < be,,,,41.00696430380201,,2.1594865489513344,80.36335421678271,218.32721578929545,,,,,,0.0024522345926504706,149.78115426184277,583.4425590047047,0.0026339892875115885,105.97813356260122,-836.3264407025646,-14.740103928549267,-0.008508178714711854,-46.05376442728209,,-3.0063408912451868,,-45.60831479082537,-157.64349313960582,-1.4057061745962378,-0.008564928834451075,,,-11.929050329315142,,,,-6.615511885303698,-15.602177985067796,-0.00882180833983228,-42.107165042713895
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,EU < CZ < cz,,,,1269.2302049153286,,4.87403572066876,,338.43103001661865,4.773311305427356,2.3181308837926946,3.5783602123430582,,,,,133.67393847913254,,0.011455456855511553,-620.1415869516339,-72.88280539381743,-27.19154532758186,-66.97067913507439,,,,-68.72617213057464,-310.5750562824956,-4.770601725925561,-55.921493960681815,,,,,-9.150860804220853,-4.05408844792073,-5.667638026652595,-40.450270920025886,-184.07935166071087,-286.3086684119666
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,EU < EE < ee,,,,42.89594899455927,,,5.504175273445841,,,,,,,6.846898505062193,,17.109772494080918,,22.68558541209719,-83.0793093535215,,-0.0012337641369573043,-3.733156562054946,,,,-6.9987680312462395,,-1.0239042024933436,-0.00134377374789614,,,,,,,-0.19883358279173202,-0.0013689590448739111,-0.0012204074016334797,-0.0031287305862528238
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,EU < IE < ie,,,,151.25989344150912,,9.194430527853275,1.95330261865691,,,24.864491281757587,,,,66.92273431091361,,67.08690036816743,,74.1988086685908,-312.12762147129797,-0.01085700137201575,-0.008804688474261713,-15.281431214423282,,,,-13.247569727594701,-0.010230604964575521,-0.01848062075330992,-0.008897657871899535,,,,,,,-0.6506360861969316,,-0.008685254301203022,-54.105903481349806
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,EU < IT < it_s,,,,432.2981021555717,,6.599245500844114,6.428877404173149,,6.438273272823194,25.056464481256917,,,,,,171.37232189757563,,36.84319790394451,-275.78410221889476,-5.830324506114931,-6.027728238208523,-15.849931139795991,,,,-10.502396432424925,-1.5642238891454552,-0.31232048834492265,-7.134923159834004,,,-4.910718240864993,,,,-3.7877860822552827,-15.77478192389123,-54.869595703195785,-282.6878644626352
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,EU < LT < lt,,,,92.23988667525504,,3.475855392822536,2.8175781619193634,,,,,0.0013846027604208539,,107.89243591416565,,65.04589364718531,,69.54707129515886,-134.02943130354396,-3.2224733720382828,-2.1383883771250183,-13.970734860081505,,,,-64.87189700113399,-4.961370472646931,-27.94498550561304,-6.212911408646881,,,,-6.308188134512573,,,-0.20899391114249047,-2.211916738596139,-29.313160449364453,-45.62565013567763
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,EU < LU < lu,,,,10.034735417676693,,0.40113868308377126,3.2642377804694593,,,,,,,0.004492961732482618,,78.44393383904267,,14.390968967832892,-52.757709205915326,-1.9456026938795563,-0.8588460091907525,-3.0392911802537643,,,,-10.75061675898263,-2.7665269210793326,-0.17856092975936735,-0.7494811983504689,,,-7.677574554884709,,,,-0.23203476989754362,,-9.158038592677727,-16.424991011416076
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,EU < RO < ro,,,,140.14098386372217,,66.21276026602997,,571.9988516765482,60.39783515995697,,,,,,,,,87.44776964841265,-661.8181294291934,,,-42.69117952140636,,,,-88.98301825989978,,-9.971768202921215,,,,,,-117.6072837591325,,-2.4680586840176586,-2.6558730664870094,,-0.0023845979703689094
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,EU < SE < se_2,,,,12.973130464098999,,,3.5837429970551575,,570.4728620343922,,,,,10.7174469264317,,,,317.5010708447194,-81.85471232663062,-1.7834391232298732,-0.6893608157483725,-6.6496697617804665,,,,-4.80452236400427,,-0.3704813949571456,-0.3397998722507455,,,,,,,-0.6022610427244596,-1.817118660106151,-12.531373398114027,-803.8047601289641
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,EU < SK < sk,,,,820.9655457716071,,31.50280120415942,,,,3.4027468902926157,5.8462014837020675,,,,,46.375830641064724,,178.56352186086252,-284.05241303940875,-21.1242514851468,-9.37278618143521,-43.8097239775299,,,,-47.94734237036789,-164.88812670132913,-4.273287343661995,-21.77996265594471,,,,,-0.09052280073091559,-101.61077796281266,-2.1141540679032595,,-67.12991699839749,-318.46345079470893
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,nonEU < AL < al,,,,218.6970192213826,,0.7397681400744646,9.907287138332759,,55.65922142627466,,,,,,,,,184.23305872002555,-51.279143746297514,-1.9421105958386458,,-10.261506104728925,,,,-5.607850198872076,,-0.6284379780878927,,,,,,,,-0.05285511183644612,-0.5481087991946103,,-398.9147345646955
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,nonEU < CH < ch,,,,206.17890253114615,,240.13703880905993,16.76615413600007,,244.3916852970597,1.8328543947167817,,,,30.419281138151945,,240.95199000288326,,107.27770605183703,-539.8058106256163,-18.199976020019946,,-27.874504886444193,-4.126275647936442,,,-17.126458163433192,-0.0014339723118424,-1.5814068612958854,,,,,,-12.626765566958401,,-11.763585133858808,-45.30288103432319,,-409.5463159376244
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,nonEU < NO < no_n,,,,41.259751075645724,,,0.6391417385737728,0.0011539751590845854,260.84082716629774,,,,,3.898507477494656,,,,0.0022065020406528157,-117.89007668082542,-1.6721334011260642,-0.40007730162644,-1.7900221611546634,,,,-3.206909394048034,,-0.10192956799413506,-0.5071218796371312,-17.783325824749692,,,,-11.075841799739571,,-0.24214075296845045,-1.9389219598787326,-8.59460100172164,-141.437357976237
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,nonEU < NO < no_s,,,,22.323744426688684,,,5.348195445174468,13.191280073173946,2016.0836679707286,,,,,29.59820725099673,,,,125.52647098479873,-857.0318284836666,-5.13756327898239,-2.7724038364316015,-14.192689995933858,,,,-24.067693379986977,,-0.7649843540949881,-3.8187525653496586,,,,,-41.709819127467526,,-1.57834685898939,-30.227000708897364,-64.12613212906253,-1166.6437254150171
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,nonEU < RS < rs,,,,388.3223198239745,,71.9052389885835,,,52.833307907207875,,,,,,,,,359.2931614580986,-364.19768603148134,-8.426000947285758,,-26.331521245390004,,,,-18.791903389137676,,-2.10588736298876,,,,,,-0.4771472660581275,,-0.17712613727948864,-1.9788932462496294,,-449.8671795845382
30th < 2040,30th < 2040 < d003 < hh0017 < h0067,nonEU < UK < ni,,,,19.940840003441615,,,3.5226900290961054,141.45559289253524,,,,,,3.312321673882244,,,,154.71658498970163,-27.38253798221318,-1.6195891193871368,-1.0076723738909643,-11.501500420701023,,-12.143690172571665,-0.13951109062075623,-2.610414220062984,-226.58582617476142,-0.04778961780531984,-0.6151422346538497,,,,,,,-0.5353787168193685,,-38.75974863072929,
30th < 2040,30th < 2040 < d003 < hh0017 < h0068,EU < BE < be,,,,41.67969481405548,,2.1493068295432116,86.05857174681987,221.52564173978837,,,,,,0.0024528789925962664,152.25805888887615,584.1016884803139,0.002633478507725494,105.97802846904533,-844.9740064638697,-14.54131945666166,-0.008481950669339985,-46.05470925929926,,-3.001740977357601,,-42.66839371195539,-157.61688647676218,-1.3150940738784866,-0.008574786985105304,,,-11.929091729553194,,,,-6.189074668135752,-15.258205458064738,-0.008959771369910633,-50.18148626819794
30th < 2040,30th < 2040 < d003 < hh0017 < h0068,EU < CZ < cz,,,,598.5097558826393,,5.219439878924313,114.52497608342885,288.94755944084784,5.7208981327405155,,,,,,,185.84135766483195,,107.49171679720902,-601.2532046097865,,-32.64751870668251,-62.85440174205947,,,,-64.29606935121548,-100.61935760803394,-4.463087786038367,-67.1421568448172,,,,,,,-5.302300947692755,-39.00127145385599,-221.01501073890356,-107.66155918074979
30th < 2040,30th < 2040 < d003 < hh0017 < h0068,EU < EE < ee,,,,180.26324794180584,,,,,,,,,,,,10.2659040951099,,64.06090114908673,-88.13954511615457,-8.599421477522931,-4.34665338401095,-4.0082529982237185,,,,-6.547626046379016,,-0.9579031331387864,-0.9609738429087307,,,,,,,-0.1860167303402084,-9.124915023581758,-32.74177098095698,-98.97638912662785
30th < 2040,30th < 2040 < d003 < hh0017 < h0068,EU < IE < ie,,,,108.70370191566165,,8.694528861505315,35.115937245434516,,,6.582799485948954,,,,67.67896859397479,,67.08219292186882,,106.56161262271918,-318.1103884531973,-0.014525789290396416,-0.012163242756023014,-15.11596925044223,,,,-12.393628737567376,-0.015150573870739065,-0.017289356249185178,-0.011929562409140004,,,,,,,-0.6086959541561703,,-0.012441735799200944,-54.10594247597755
30th < 2040,30th < 2040 < d003 < hh0017 < h0068,EU < IT < it_s,,,,206.2190886300904,,6.429103123298402,17.918844163920497,,20.024049027212914,,,,,,,187.49370834083217,,56.05156370129636,-282.0128203619993,-3.216078467302292,-3.426251272424359,-15.841563621542189,,,,-9.825409861183621,-1.1636756853512507,-0.2921882472994168,-3.670029207083808,,,-4.903398825261074,,,,-3.5436246350160006,-15.774783882248935,-5.529933205955656,-144.93673401048375
30th < 2040,30th < 2040 < d003 < hh0017 < h0068,EU < LT < lt,,,,116.20973895487738,,3.475855295689638,1.8383981313761466,,,,,0.0011219497926735153,,85.93853835074086,,56.75816087048376,,147.28145358596237,-142.19296235363495,-8.907569180235122,-3.3788371813119062,-13.976724070676742,,,,-60.69024156627279,-8.178564817139995,-26.14364615963057,-11.471808076574714,,,,-5.9015610676896255,,,-0.1955221218965768,-2.2119169129742726,-82.62856306713972,-45.62534940822383
30th < 2040,30th < 2040 < d003 < hh0017 < h0068,EU < LU < lu,,,,9.357214637102786,,0.40463382026450856,3.404248862802021,,,,,,,0.004489210958848368,,79.41128361252417,,19.140143440471128,-57.567526696102355,-1.885610096647244,-1.0344665495460563,-3.039180361432615,,,,-10.057629855924688,-2.76633807541611,-0.1670508565705244,-0.9003641950701733,,,-7.674904944017905,,,,-0.217077762295286,,-9.986590281448983,-16.42498893755148
